ENTREZID	ENSEMBL	SYMBOL	GENENAME
71780	ENSMUSG00000019139	Isyna1	myo-inositol 1-phosphate synthase A1
30046	ENSMUSG00000039967	Zfp292	zinc finger protein 292
209212	ENSMUSG00000041153	Osgin2	oxidative stress induced growth inhibitor family member 2
67973	ENSMUSG00000030521	Mphosph10	M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein)
319554	ENSMUSG00000058258	Idi1	isopentenyl-diphosphate delta isomerase
53619	ENSMUSG00000067787	Blcap	bladder cancer associated protein
107769	ENSMUSG00000038623	Tm6sf1	transmembrane 6 superfamily member 1
73673	ENSMUSG00000074269	Rec114	REC114 meiotic recombination protein
28126	ENSMUSG00000025869	Nop16	NOP16 nucleolar protein
244058	ENSMUSG00000070509	Rgma	repulsive guidance molecule family member A
83921	ENSMUSG00000024754	Cemip2	cell migration inducing hyaluronidase 2
17714	ENSMUSG00000024580	Grpel2	GrpE-like 2, mitochondrial
242700	ENSMUSG00000062157	Ifnlr1	interferon lambda receptor 1
22224	ENSMUSG00000031826	Usp10	ubiquitin specific peptidase 10
208213	ENSMUSG00000034324	Tmem132c	transmembrane protein 132C
227545	ENSMUSG00000045319	Proser2	proline and serine rich 2
26897	ENSMUSG00000072949	Acot1	acyl-CoA thioesterase 1
27762	ENSMUSG00000007030	Vwa7	von Willebrand factor A domain containing 7
78088	ENSMUSG00000045314	Sowahb	sosondowah ankyrin repeat domain family member B
77996	ENSMUSG00000026870	Cutal	cutA divalent cation tolerance homolog-like
272636	ENSMUSG00000037681	Esyt3	extended synaptotagmin-like protein 3
52276	ENSMUSG00000028873	Cdca8	cell division cycle associated 8
19361	ENSMUSG00000027323	Rad51	RAD51 recombinase
75973	ENSMUSG00000075225	Ccdc162	coiled-coil domain containing 162
14782	ENSMUSG00000031584	Gsr	glutathione reductase
83553	ENSMUSG00000031397	Tktl1	transketolase-like 1
68981	ENSMUSG00000030512	Snrpa1	small nuclear ribonucleoprotein polypeptide A'
545481	ENSMUSG00000074625	Arhgap40	Rho GTPase activating protein 40
110596	ENSMUSG00000021662	Arhgef28	Rho guanine nucleotide exchange factor (GEF) 28
14793	ENSMUSG00000023505	Cdca3	cell division cycle associated 3
70465	ENSMUSG00000000561	Wdr77	WD repeat domain 77
110253	ENSMUSG00000033088	Triobp	TRIO and F-actin binding protein
224139	ENSMUSG00000034243	Golgb1	golgi autoantigen, golgin subfamily b, macrogolgin 1
97130	ENSMUSG00000050390	C77080	expressed sequence C77080
14747	ENSMUSG00000042190	Cmklr1	chemokine-like receptor 1
100303738	ENSMUSG00000092130	D030025P21Rik	RIKEN cDNA D030025P21 gene
639774	ENSMUSG00000078599	Skint8	selection and upkeep of intraepithelial T cells 8
16822	ENSMUSG00000002699	Lcp2	lymphocyte cytosolic protein 2
20296	ENSMUSG00000035385	Ccl2	chemokine (C-C motif) ligand 2
26903	ENSMUSG00000033788	Dysf	dysferlin
20112	ENSMUSG00000023809	Rps6ka2	ribosomal protein S6 kinase, polypeptide 2
17961	ENSMUSG00000051147	Nat2	N-acetyltransferase 2 (arylamine N-acetyltransferase)
80385	ENSMUSG00000010054	Tusc2	tumor suppressor 2, mitochondrial calcium regulator
244418	ENSMUSG00000050271	Prag1	PEAK1 related kinase activating pseudokinase 1
320311	ENSMUSG00000047496	Rnf152	ring finger protein 152
20350	ENSMUSG00000034684	Sema3f	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F
17754	ENSMUSG00000027254	Map1a	microtubule-associated protein 1 A
70312	ENSMUSG00000034889	Cactin	cactin, spliceosome C complex subunit
11513	ENSMUSG00000031659	Adcy7	adenylate cyclase 7
67143	ENSMUSG00000040167	Ikzf5	IKAROS family zinc finger 5
97998	ENSMUSG00000022419	Deptor	DEP domain containing MTOR-interacting protein
21834	ENSMUSG00000021779	Thrb	thyroid hormone receptor beta
12235	ENSMUSG00000027379	Bub1	BUB1, mitotic checkpoint serine/threonine kinase
16770	ENSMUSG00000022991	Lalba	lactalbumin, alpha
223435	ENSMUSG00000022263	Trio	triple functional domain (PTPRF interacting)
20810	ENSMUSG00000006442	Srm	spermidine synthase
226418	ENSMUSG00000046404	Yod1	YOD1 deubiquitinase
19281	ENSMUSG00000053141	Ptprt	protein tyrosine phosphatase, receptor type, T
226419	ENSMUSG00000016526	Dyrk3	dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 3
11482	ENSMUSG00000000530	Acvrl1	activin A receptor, type II-like 1
16571	ENSMUSG00000034311	Kif4	kinesin family member 4
76022	ENSMUSG00000054199	Gon4l	gon-4-like (C.elegans)
81799	ENSMUSG00000058914	C1qtnf3	C1q and tumor necrosis factor related protein 3
52040	ENSMUSG00000039220	Ppp1r10	protein phosphatase 1, regulatory subunit 10
432731	ENSMUSG00000022228	Zscan26	zinc finger and SCAN domain containing 26
72754	ENSMUSG00000040964	Arhgef10l	Rho guanine nucleotide exchange factor (GEF) 10-like
13650	ENSMUSG00000020282	Rhbdf1	rhomboid 5 homolog 1
77011	ENSMUSG00000046591	Ticrr	TOPBP1-interacting checkpoint and replication regulator
20017	ENSMUSG00000027395	Polr1b	polymerase (RNA) I polypeptide B
71952	ENSMUSG00000046791	Riox1	ribosomal oxygenase 1
17130	ENSMUSG00000036867	Smad6	SMAD family member 6
12615	ENSMUSG00000029177	Cenpa	centromere protein A
24064	ENSMUSG00000022114	Spry2	sprouty RTK signaling antagonist 2
215387	ENSMUSG00000034906	Ncaph	non-SMC condensin I complex, subunit H
26939	ENSMUSG00000030880	Polr3e	polymerase (RNA) III (DNA directed) polypeptide E
192950	ENSMUSG00000041073	Nacad	NAC alpha domain containing
277692	ENSMUSG00000080059	Rps19-ps3	ribosomal protein S19, pseudogene 3
14219	ENSMUSG00000019997	Ctgf	connective tissue growth factor
67374	ENSMUSG00000053062	Jam2	junction adhesion molecule 2
18189	ENSMUSG00000024109	Nrxn1	neurexin I
67134	ENSMUSG00000027405	Nop56	NOP56 ribonucleoprotein
68725	ENSMUSG00000046999	1110032F04Rik	RIKEN cDNA 1110032F04 gene
20357	ENSMUSG00000052133	Sema5b	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B
268902	ENSMUSG00000052516	Robo2	roundabout guidance receptor 2
108148	ENSMUSG00000089704	Galnt2	polypeptide N-acetylgalactosaminyltransferase 2
20965	ENSMUSG00000009394	Syn2	synapsin II
77018	ENSMUSG00000058897	Col25a1	collagen, type XXV, alpha 1
242669	ENSMUSG00000028789	Azin2	antizyme inhibitor 2
17858	ENSMUSG00000023341	Mx2	MX dynamin-like GTPase 2
56323	ENSMUSG00000036052	Dnajb5	DnaJ heat shock protein family (Hsp40) member B5
99470	ENSMUSG00000052539	Magi3	membrane associated guanylate kinase, WW and PDZ domain containing 3
28114	ENSMUSG00000021595	Nsun2	NOL1/NOP2/Sun domain family member 2
22033	ENSMUSG00000026637	Traf5	TNF receptor-associated factor 5
22033	ENSMUSG00000111385	Traf5	TNF receptor-associated factor 5
67186	ENSMUSG00000025508	Rplp2	ribosomal protein, large P2
20912	ENSMUSG00000027882	Stxbp3	syntaxin binding protein 3
74081	ENSMUSG00000033671	Cep350	centrosomal protein 350
244886	ENSMUSG00000032313	Tmem266	transmembrane protein 266
108888	ENSMUSG00000029036	Atad3a	ATPase family, AAA domain containing 3A
15904	ENSMUSG00000021379	Id4	inhibitor of DNA binding 4
20877	ENSMUSG00000020897	Aurkb	aurora kinase B
71740	ENSMUSG00000006411	Nectin4	nectin cell adhesion molecule 4
20482	ENSMUSG00000027660	Skil	SKI-like
80986	ENSMUSG00000037725	Ckap2	cytoskeleton associated protein 2
212733	ENSMUSG00000043782	Bicdl2	BICD family like cargo adaptor 2
99890	ENSMUSG00000049300	Prmt6	protein arginine N-methyltransferase 6
67384	ENSMUSG00000037316	Bag4	BCL2-associated athanogene 4
19227	ENSMUSG00000048776	Pthlh	parathyroid hormone-like peptide
14962	ENSMUSG00000090231	Cfb	complement factor B
319565	ENSMUSG00000063450	Syne2	spectrin repeat containing, nuclear envelope 2
94249	ENSMUSG00000063873	Slc24a3	solute carrier family 24 (sodium/potassium/calcium exchanger), member 3
634731	ENSMUSG00000038578	Susd1	sushi domain containing 1
67573	ENSMUSG00000025185	Loxl4	lysyl oxidase-like 4
75751	ENSMUSG00000002319	Ipo4	importin 4
13056	ENSMUSG00000019590	Cyb561	cytochrome b-561
11685	ENSMUSG00000018907	Alox12e	arachidonate lipoxygenase, epidermal
56774	ENSMUSG00000031089	Slc6a14	solute carrier family 6 (neurotransmitter transporter), member 14
71566	ENSMUSG00000032024	Clmp	CXADR-like membrane protein
15366	ENSMUSG00000020330	Hmmr	hyaluronan mediated motility receptor (RHAMM)
60510	ENSMUSG00000062542	Syt9	synaptotagmin IX
64540	ENSMUSG00000025511	Tspan4	tetraspanin 4
14235	ENSMUSG00000001517	Foxm1	forkhead box M1
12587	ENSMUSG00000089661	Mia	melanoma inhibitory activity
75580	ENSMUSG00000018750	Zbtb4	zinc finger and BTB domain containing 4
16975	ENSMUSG00000028613	Lrp8	low density lipoprotein receptor-related protein 8, apolipoprotein e receptor
215193	ENSMUSG00000016181	Diexf	digestive organ expansion factor homolog (zebrafish)
329251	ENSMUSG00000073557	Ppp1r12b	protein phosphatase 1, regulatory subunit 12B
110542	ENSMUSG00000023047	Amhr2	anti-Mullerian hormone type 2 receptor
66953	ENSMUSG00000055612	Cdca7	cell division cycle associated 7
260409	ENSMUSG00000036533	Cdc42ep3	CDC42 effector protein (Rho GTPase binding) 3
14167	ENSMUSG00000022523	Fgf12	fibroblast growth factor 12
208943	ENSMUSG00000033590	Myo5c	myosin VC
20019	ENSMUSG00000049553	Polr1a	polymerase (RNA) I polypeptide A
20085	ENSMUSG00000040952	Rps19	ribosomal protein S19
20324	ENSMUSG00000045954	Cavin2	caveolae associated 2
240754	ENSMUSG00000051998	Lax1	lymphocyte transmembrane adaptor 1
52840	ENSMUSG00000017734	Dbndd2	dysbindin (dystrobrevin binding protein 1) domain containing 2
17127	ENSMUSG00000032402	Smad3	SMAD family member 3
21973	ENSMUSG00000020914	Top2a	topoisomerase (DNA) II alpha
12558	ENSMUSG00000024304	Cdh2	cadherin 2
12297	ENSMUSG00000003352	Cacnb3	calcium channel, voltage-dependent, beta 3 subunit
16881	ENSMUSG00000056394	Lig1	ligase I, DNA, ATP-dependent
78248	ENSMUSG00000033460	Armcx1	armadillo repeat containing, X-linked 1
13605	ENSMUSG00000027699	Ect2	ect2 oncogene
65112	ENSMUSG00000038400	Pmepa1	prostate transmembrane protein, androgen induced 1
108907	ENSMUSG00000027306	Nusap1	nucleolar and spindle associated protein 1
21877	ENSMUSG00000025574	Tk1	thymidine kinase 1
229473	ENSMUSG00000033767	Tmem131l	transmembrane 131 like
666048	ENSMUSG00000070867	Trabd2b	TraB domain containing 2B
77552	ENSMUSG00000041889	Shisa4	shisa family member 4
230734	ENSMUSG00000028889	Yrdc	yrdC domain containing (E.coli)
193116	ENSMUSG00000020409	Slu7	SLU7 splicing factor homolog (S. cerevisiae)
14391	ENSMUSG00000027361	Gabpb1	GA repeat binding protein, beta 1
192198	ENSMUSG00000049939	Lrrc4	leucine rich repeat containing 4
68275	ENSMUSG00000000751	Rpa1	replication protein A1
330836	ENSMUSG00000031904	Slc7a6	solute carrier family 7 (cationic amino acid transporter, y+ system), member 6
234094	ENSMUSG00000071176	Arhgef10	Rho guanine nucleotide exchange factor (GEF) 10
18599	ENSMUSG00000025329	Padi1	peptidyl arginine deiminase, type I
71340	ENSMUSG00000021428	Riok1	RIO kinase 1
21871	ENSMUSG00000038023	Atp6v0a2	ATPase, H+ transporting, lysosomal V0 subunit A2
26563	ENSMUSG00000035305	Ror1	receptor tyrosine kinase-like orphan receptor 1
100502698	ENSMUSG00000035629	Rubcn	RUN domain and cysteine-rich domain containing, Beclin 1-interacting protein
108176	NA	Npm3-ps1	nucleoplasmin 3, pseudogene 1
57753	ENSMUSG00000024999	Noc3l	NOC3 like DNA replication regulator
16792	ENSMUSG00000028581	Laptm5	lysosomal-associated protein transmembrane 5
50781	ENSMUSG00000030772	Dkk3	dickkopf WNT signaling pathway inhibitor 3
13877	ENSMUSG00000021131	Erh	ERH mRNA splicing and mitosis factor
54396	ENSMUSG00000069874	Irgm2	immunity-related GTPase family M member 2
18019	ENSMUSG00000027544	Nfatc2	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 2
17219	ENSMUSG00000026355	Mcm6	minichromosome maintenance complex component 6
170439	ENSMUSG00000041220	Elovl6	ELOVL family member 6, elongation of long chain fatty acids (yeast)
12035	ENSMUSG00000030268	Bcat1	branched chain aminotransferase 1, cytosolic
56745	ENSMUSG00000017446	C1qtnf1	C1q and tumor necrosis factor related protein 1
24017	ENSMUSG00000036503	Rnf13	ring finger protein 13
99730	ENSMUSG00000048100	Taf13	TATA-box binding protein associated factor 13
545291	ENSMUSG00000074852	Hpse2	heparanase 2
22339	ENSMUSG00000023951	Vegfa	vascular endothelial growth factor A
18121	ENSMUSG00000048616	Nog	noggin
242037	ENSMUSG00000074591	Ankub1	ankrin repeat and ubiquitin domain containing 1
77697	ENSMUSG00000029575	Mmab	methylmalonic aciduria (cobalamin deficiency) cblB type homolog (human)
13732	ENSMUSG00000040212	Emp3	epithelial membrane protein 3
18552	ENSMUSG00000024713	Pcsk5	proprotein convertase subtilisin/kexin type 5
218699	ENSMUSG00000033885	Pxk	PX domain containing serine/threonine kinase
19659	ENSMUSG00000046402	Rbp1	retinol binding protein 1, cellular
78926	ENSMUSG00000034201	Gas2l1	growth arrest-specific 2 like 1
63873	ENSMUSG00000014158	Trpv4	transient receptor potential cation channel, subfamily V, member 4
71007	ENSMUSG00000030994	D7Ertd443e	DNA segment, Chr 7, ERATO Doi 443, expressed
53608	ENSMUSG00000028862	Map3k6	mitogen-activated protein kinase kinase kinase 6
17218	ENSMUSG00000005410	Mcm5	minichromosome maintenance complex component 5
13806	ENSMUSG00000063524	Eno1	enolase 1, alpha non-neuron
103136	ENSMUSG00000001785	Pwp1	PWP1 homolog, endonuclein
14421	ENSMUSG00000006731	B4galnt1	beta-1,4-N-acetyl-galactosaminyl transferase 1
21928	ENSMUSG00000021281	Tnfaip2	tumor necrosis factor, alpha-induced protein 2
19192	ENSMUSG00000078652	Psme3	proteaseome (prosome, macropain) activator subunit 3 (PA28 gamma, Ki)
209039	ENSMUSG00000037003	Tns2	tensin 2
380714	ENSMUSG00000020847	Rph3al	rabphilin 3A-like (without C2 domains)
11512	ENSMUSG00000022994	Adcy6	adenylate cyclase 6
16169	ENSMUSG00000023206	Il15ra	interleukin 15 receptor, alpha chain
53860	ENSMUSG00000059248	Sept9	septin 9
100043407	NA	Gm4419	predicted gene 4419
73112	ENSMUSG00000078453	Abracl	ABRA C-terminal like
21923	ENSMUSG00000028364	Tnc	tenascin C
26419	ENSMUSG00000021936	Mapk8	mitogen-activated protein kinase 8
106795	ENSMUSG00000050410	Tcf19	transcription factor 19
432530	ENSMUSG00000020431	Adcy1	adenylate cyclase 1
235041	ENSMUSG00000032194	Kank2	KN motif and ankyrin repeat domains 2
269951	ENSMUSG00000030541	Idh2	isocitrate dehydrogenase 2 (NADP+), mitochondrial
64339	ENSMUSG00000038552	Fndc4	fibronectin type III domain containing 4
50783	ENSMUSG00000031848	Lsm4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated
50783	ENSMUSG00000110900	Lsm4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated
208936	ENSMUSG00000053399	Adamts18	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 18
382231	ENSMUSG00000046774	8030474K03Rik	RIKEN cDNA 8030474K03 gene
71947	ENSMUSG00000020747	Tmem94	transmembrane protein 94
70417	ENSMUSG00000024593	Megf10	multiple EGF-like-domains 10
70701	ENSMUSG00000067219	Nipal1	NIPA-like domain containing 1
434693	NA	Mrto4-ps2	mRNA turnover 4, pseudogene 2
78294	ENSMUSG00000020460	Rps27a	ribosomal protein S27A
19142	ENSMUSG00000027978	Prss12	protease, serine 12 neurotrypsin (motopsin)
21335	ENSMUSG00000037313	Tacc3	transforming, acidic coiled-coil containing protein 3
53310	ENSMUSG00000000881	Dlg3	discs large MAGUK scaffold protein 3
20289	ENSMUSG00000034161	Scx	scleraxis
11988	ENSMUSG00000031596	Slc7a2	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2
68355	NA	2010204K13Rik	RIKEN cDNA 2010204K13 gene
11951	ENSMUSG00000006057	Atp5g1	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9)
53414	ENSMUSG00000023988	Bysl	bystin-like
12400	ENSMUSG00000031885	Cbfb	core binding factor beta
105853	ENSMUSG00000024479	Mal2	mal, T cell differentiation protein 2
15469	ENSMUSG00000109324	Prmt1	protein arginine N-methyltransferase 1
12479	ENSMUSG00000028076	Cd1d1	CD1d1 antigen
622434	ENSMUSG00000036885	Arhgef26	Rho guanine nucleotide exchange factor (GEF) 26
12509	ENSMUSG00000032679	Cd59a	CD59a antigen
101994	ENSMUSG00000047710	Champ1	chromosome alignment maintaining phosphoprotein 1
77963	ENSMUSG00000028572	Hook1	hook microtubule tethering protein 1
192199	ENSMUSG00000028871	Rspo1	R-spondin 1
108000	ENSMUSG00000026605	Cenpf	centromere protein F
214239	ENSMUSG00000045838	Ccdc9b	coiled-coil domain containing 9B
77411	ENSMUSG00000084128	Esrp2	epithelial splicing regulatory protein 2
224092	ENSMUSG00000022538	Lsg1	large 60S subunit nuclear export GTPase 1
108682	ENSMUSG00000031700	Gpt2	glutamic pyruvate transaminase (alanine aminotransferase) 2
76263	ENSMUSG00000029864	Gstk1	glutathione S-transferase kappa 1
16164	ENSMUSG00000017057	Il13ra1	interleukin 13 receptor, alpha 1
229658	ENSMUSG00000027860	Vangl1	VANGL planar cell polarity 1
229707	ENSMUSG00000014601	Strip1	striatin interacting protein 1
69656	ENSMUSG00000031379	Pir	pirin
269582	ENSMUSG00000042489	Clspn	claspin
66965	ENSMUSG00000049482	Ctu2	cytosolic thiouridylase subunit 2
14282	ENSMUSG00000003545	Fosb	FBJ osteosarcoma oncogene B
114715	ENSMUSG00000027351	Spred1	sprouty protein with EVH-1 domain 1, related sequence
17313	ENSMUSG00000030218	Mgp	matrix Gla protein
20621	ENSMUSG00000037972	Snn	stannin
22029	ENSMUSG00000026875	Traf1	TNF receptor-associated factor 1
13557	ENSMUSG00000016477	E2f3	E2F transcription factor 3
18591	ENSMUSG00000000489	Pdgfb	platelet derived growth factor, B polypeptide
74342	ENSMUSG00000060780	Lrrtm1	leucine rich repeat transmembrane neuronal 1
233406	ENSMUSG00000038943	Prc1	protein regulator of cytokinesis 1
210710	ENSMUSG00000032750	Gab3	growth factor receptor bound protein 2-associated protein 3
17105	ENSMUSG00000069516	Lyz2	lysozyme 2
94090	ENSMUSG00000021071	Trim9	tripartite motif-containing 9
57810	ENSMUSG00000038119	Cdon	cell adhesion molecule-related/down-regulated by oncogenes
68758	ENSMUSG00000040532	Abhd11	abhydrolase domain containing 11
11821	ENSMUSG00000006589	Aprt	adenine phosphoribosyl transferase
240025	ENSMUSG00000048826	Dact2	dishevelled-binding antagonist of beta-catenin 2
230917	ENSMUSG00000044700	Tmem201	transmembrane protein 201
241727	ENSMUSG00000027457	Snph	syntaphilin
328505	ENSMUSG00000049214	Skint7	selection and upkeep of intraepithelial T cells 7
28071	ENSMUSG00000020561	Twistnb	twist basic helix-loop-helix transcription factor 1 neighbor
66705	ENSMUSG00000024136	Dnase1l2	deoxyribonuclease 1-like 2
268977	ENSMUSG00000001870	Ltbp1	latent transforming growth factor beta binding protein 1
212753	NA	NA	NA
17342	ENSMUSG00000035158	Mitf	melanogenesis associated transcription factor
15512	ENSMUSG00000059970	Hspa2	heat shock protein 2
72693	ENSMUSG00000036699	Zcchc12	zinc finger, CCHC domain containing 12
19273	ENSMUSG00000028909	Ptpru	protein tyrosine phosphatase, receptor type, U
17855	ENSMUSG00000041939	Mvk	mevalonate kinase
64009	ENSMUSG00000096054	Syne1	spectrin repeat containing, nuclear envelope 1
30059	ENSMUSG00000027076	Timm10	translocase of inner mitochondrial membrane 10
72287	ENSMUSG00000074170	Plekhf1	pleckstrin homology domain containing, family F (with FYVE domain) member 1
16149	ENSMUSG00000024610	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)
243743	ENSMUSG00000029765	Plxna4	plexin A4
242608	ENSMUSG00000028600	Podn	podocan
320615	ENSMUSG00000034973	Dop1a	DOP1 leucine zipper like protein A
208266	ENSMUSG00000061589	Dot1l	DOT1-like, histone H3 methyltransferase (S. cerevisiae)
110109	ENSMUSG00000038279	Nop2	NOP2 nucleolar protein
68910	ENSMUSG00000068551	Zfp467	zinc finger protein 467
12421	ENSMUSG00000025907	Rb1cc1	RB1-inducible coiled-coil 1
26427	ENSMUSG00000027230	Creb3l1	cAMP responsive element binding protein 3-like 1
14169	ENSMUSG00000025551	Fgf14	fibroblast growth factor 14
109672	ENSMUSG00000024646	Cyb5a	cytochrome b5 type A (microsomal)
216835	ENSMUSG00000020905	Usp43	ubiquitin specific peptidase 43
100087	ENSMUSG00000073775	Kti12	KTI12 homolog, chromatin associated
72269	ENSMUSG00000028755	Cda	cytidine deaminase
211623	ENSMUSG00000095304	Plac9a	placenta specific 9a
225849	ENSMUSG00000024777	Ppp2r5b	protein phosphatase 2, regulatory subunit B', beta
225849	ENSMUSG00000107330	Ppp2r5b	protein phosphatase 2, regulatory subunit B', beta
55983	ENSMUSG00000035357	Pdzrn3	PDZ domain containing RING finger 3
