SYMBOL	FC
Klk1b8	0
Klk1b1	0
Klk1b9	0
Klk1b11	0
Klk1b26	0
Klk1b27	0
Klk1b21	0
Klk1b22	0
Klk1b16	0
Klk1b24	0
Klk1b3	0
Klk1b4	0
Klk1b5	0
Aspdh	0
Izumo2	0
NA	0
Mir5121	0
Kcnc1	0
Saa4	0
Gm9999	0
Mrgpra6	0
Mrgpra1	0
Mrgpra2b	0
Mrgpra3	0
Mrgpra4	0
Mrgprx1	0
Mrgprb5	0
Mrgprb4	0
Mrgprb13	0
Mrgprb8	0
Mrgprb1	0
Mrgprx2	0
Mrgprb2	0
Mrgprb3	0
Dbx1	0
Slc6a5	0
Nell1	0
Nell1os	0
4933405O20Rik	0
Slc17a6	0
1700015G11Rik	0
NA	0
NA	0
Oca2	0
Gabrg3	0
Gm9962	0
Gabra5	0
Ipw	0
Gm26504	0
NA	0
Snord116l2	0
Snord116l1	0
Snurf	0
Snrpn	0
A230006K03Rik	0
B230209E15Rik	0
Mir344d-1	0
Mir344d-2	0
Mir344d-3	0
Mir344e	0
Mir344b	0
Mir344c	0
Mir344	0
Mir344-2	0
Mir344f	0
Trpm1	0
Mir211	0
Apba2	0
Fam189a1	0
Gm7546	0
Gm10624	0
1810008I18Rik	0
Gm16157	0
4933436H12Rik	0
Gm5334	0
4930402F11Rik	0
Gm10295	0
Gm4971	0
Gm10619	0
Gm21269	0
1500012K07Rik	0
Mir7-2	0
NA	0
Mir9-3hg	0
Mir9-3	0
Rhcg	0
Gm21057	0
NA	0
Ap3b2	0
BC048679	0
Fsd2	0
4933406J10Rik	0
1700010L04Rik	0
4933430H16Rik	0
A530021J07Rik	0
Gm10610	0
3110009M11Rik	0
Olfr291	0
Olfr290	0
Vmn2r65	0
Vmn2r66	0
Vmn2r67	0
Vmn2r68	0
Vmn2r69	0
Vmn2r70	0
Vmn2r71	0
Vmn2r72	0
Vmn2r73	0
Vmn2r74	0
Vmn2r75	0
Vmn2r76	0
Olfr310	0
Olfr309	0
Olfr308	0
Olfr307	0
Olfr305	0
Olfr304	0
Olfr303	0
Olfr301	0
Olfr299	0
Olfr298	0
Olfr297	0
Olfr295	0
Olfr294	0
Olfr293	0
Olfr292	0
Vmn2r77	0
Vmn2r78	0
Vmn2r79	0
Tyr	0
Grm5	0
NA	0
Ccdc83	0
Gm9966	0
Mir708	0
Gm15412	0
Gm15413	0
Gucy2d	0
NA	0
Mir326	0
Olfr520	0
Olfr521	0
F730035P03Rik	0
Mir139	0
Gm19765	0
Art2a	0
Art2b	0
Art1	0
Olfr547	0
Olfr549	0
Olfr550	0
Olfr551	0
Olfr552	0
Olfr553	0
Olfr554	0
Olfr555	0
Olfr556	0
Olfr557	0
Olfr33	0
Olfr559	0
Olfr560	0
Olfr561	0
Olfr564	0
Olfr566	0
Olfr568	0
Olfr569	0
Olfr570	0
Olfr571	0
Olfr572	0
Olfr574	0
Olfr575	0
Olfr576	0
Olfr577	0
Olfr578	0
Olfr582	0
Olfr583	0
Olfr584	0
Olfr585	0
Olfr586	0
Olfr589	0
Olfr591	0
Olfr592	0
Olfr593	0
Olfr594	0
Usp17le-ps	0
Usp17ld	0
Olfr596	0
Olfr597	0
Olfr598	0
Olfr599	0
Olfr600	0
Olfr601	0
Olfr603	0
Olfr605	0
Olfr606	0
Olfr607	0
Olfr608	0
Olfr609	0
Olfr610	0
Olfr611	0
Olfr612	0
Olfr613	0
Olfr615	0
Olfr616	0
Olfr617	0
Olfr618	0
Olfr619	0
Olfr620	0
Olfr622	0
Olfr623	0
Olfr624	0
Olfr243	0
Olfr628	0
Olfr629	0
Olfr630	0
Olfr69	0
Olfr68	0
Olfr67	0
NA	0
Hbb-bh2	0
Hbb-bh1	0
Hbb-y	0
Olfr66	0
Olfr64	0
Olfr65	0
Olfr631	0
Olfr632	0
Olfr633	0
Olfr635	0
Olfr638	0
Olfr639	0
Olfr640	0
Olfr641	0
Olfr642	0
Olfr643	0
Olfr644	0
Olfr645	0
Olfr646	0
Ubqln5	0
Ubqln3	0
Ubqlnl	0
Olfm5	0
Olfr648	0
Olfr649	0
Trim30d	0
Trim30e-ps1	0
Olfr651	0
Olfr652	0
Olfr653	0
Olfr654	0
Olfr655	0
Olfr656	0
Olfr657	0
Olfr658	0
Olfr659	0
Olfr661	0
Olfr663	0
Usp17le	0
Usp17lb	0
Usp17la	0
Olfr665	0
Olfr666	0
Olfr667	0
Olfr668	0
Olfr669	0
Olfr670	0
Olfr671	0
Olfr672	0
Olfr675	0
Olfr676	0
Olfr677	0
Olfr678	0
Olfr679	0
Olfr681	0
Olfr683	0
Olfr684	0
Olfr685	0
Olfr686	0
Olfr687	0
Olfr688	0
Olfr689	0
Olfr690	0
Olfr691	0
Olfr692	0
Gm5901	0
Cckbr	0
NA	0
Olfr693	0
Olfr694	0
Olfr695	0
Olfr697	0
Olfr698	0
Olfr699	0
Olfr700	0
Olfr701	0
Olfr702	0
Olfr703	0
Olfr704	0
Olfr705	0
Olfr706	0
Olfr707	0
Olfr1532-ps1	0
Olfr710	0
Olfr6	0
Olfr711	0
Olfr2	0
Olfr713	0
Olfr714	0
Olfr17	0
Olfr715b	0
Olfr715	0
Olfr716	0
Nlrp14	0
Rbmxl2	0
5330417H12Rik	0
Ovch2	0
Olfr467	0
Olfr469	0
Olfr470	0
Olfr471	0
Olfr472	0
Olfr473	0
Olfr474	0
Olfr476	0
Olfr477	0
Olfr478	0
Olfr479	0
Olfr480	0
Olfr481	0
Olfr482	0
Olfr483	0
Olfr484	0
Olfr485	0
Olfr486	0
Olfr487	0
Olfr488	0
Olfr490	0
Olfr491	0
Olfr492	0
Olfr493	0
Olfr494	0
Olfr495	0
Olfr497	0
Olfr498	0
Olfr502	0
Olfr503	0
Olfr504	0
Olfr506	0
Olfr507	0
Olfr508	0
Olfr509	0
Olfr510	0
Olfr512	0
Olfr513	0
Olfr514	0
Olfr516	0
Olfr517	0
Olfr518	0
Olfr519	0
1700095J03Rik	0
4930543E12Rik	0
Pth	0
A730082K24Rik	0
1700003G18Rik	0
Gpr139	0
Gp2	0
Umod	0
Pdilt	0
Acsm5	0
Acsm2	0
Gm19950	0
Acsm1	0
Abca15	0
Abca16	0
Gm5737	0
4933432K03Rik	0
NA	0
Ern2	0
Cacng3	0
NA	0
Zkscan2	0
Hs3st4	0
Gm16496	0
4930571K23Rik	0
4930451I11Rik	0
Zg16	0
Qprt	0
Mir762	0
4931431B13Rik	0
Mir3103	0
4933402N03Rik	0
1700029B22Rik	0
Cdcp3	0
NA	0
Hmx3	0
Hmx2	0
Gpr26	0
Nkx1-2	0
Gm19514	0
1700120G07Rik	0
4930544L04Rik	0
Foxi2	0
Mir1962	0
6330420H09Rik	0
Gm10579	0
C230079O03Rik	0
Cfap46	0
Olfr522	0
Olfr523	0
Olfr524	0
Cd163l1	0
5830411N06Rik	0
Olfr525	0
Olfr527	0
Olfr60	0
Olfr530	0
Olfr531	0
Olfr532	0
Olfr533	0
Olfr535	0
Olfr536	0
Olfr538	0
Olfr46	0
Olfr61	0
Olfr53	0
Olfr539	0
Olfr45	0
Olfr541	0
NA	0
Mir3104	0
Gm9340	0
Gm4553	0
Gm10153	0
Krtap5-3	0
Krtap5-5	0
Gm4559	0
Krtap5-1	0
Krtap5-4	0
Nctc1	0
Mir675	0
Mir483	0
Ins2	0
Gm6471	0
4933417O13Rik	0
Mrgprg	0
Mir3105	0
Vmn1r186	0
Vmn1r187	0
Pcp2	0
Mcemp1	0
Cd209a	0
Cd209e	0
Cd209d	0
NA	0
Slc10a2	0
4933430N04Rik	0
1700016D06Rik	0
Gm7562	0
A230072I06Rik	0
Gm5606	0
Spaca7	0
Gm15348	0
NA	0
Mir1968	0
2810030D12Rik	0
Atp4b	0
Cfap97d2	0
AF366264	0
NA	0
Mir3106	0
Defb40	0
Defb37	0
Defb39	0
Defb12	0
Defb34	0
Spag11b	0
Spag11a	0
Defb4	0
Defa-ps12	0
Defb6	0
Defb46	0
Defb5	0
Defb3	0
Defa-ps13	0
Defb8	0
Defb7	0
Gm21119	0
Gm21944	0
Defb33	0
NA	0
NA	0
Defa21	0
Defa23	0
Defa35	0
Defa25	0
Defa38	0
Defa30	0
Defa22	0
Defa31	0
Defa41	0
Defa40	0
Defa3	0
Defa5	0
Defa27	0
Defa29	0
Defa2	0
Defa33	0
Defa36	0
Defa42	0
Defa20	0
Defa32	0
Defa37	0
Defa28	0
Defa43	0
Defa26	0
Defa17	0
Defa34	0
Defa-ps1	0
Defa39	0
Defa24	0
Defb50	0
Defb10	0
Defb9	0
Defb11	0
Defb15	0
Defb35	0
Defb13	0
Dkk4	0
Mir486	0
Mir3107	0
Nkx6-3	0
A730045E13Rik	0
Adam18	0
Adam3	0
Got1l1	0
Gm9731	0
Tex24	0
Chrnb3	0
Chrna6	0
Poteg	0
Gm1698	0
4933433F19Rik	0
NA	0
Gm8179	0
Gm4889	0
Gm19274	0
Sgcz	0
Mir383	0
Gm6213	0
Fgf20	0
Gm2085	0
Adam24	0
Adam25	0
Adam20	0
Adam39	0
Triml1	0
Triml2	0
Adam26b	0
Adam26a	0
Adam34l	0
Adam34	0
Gm5347	0
Gm6329	0
4930555F03Rik	0
Gm2516	0
Spata4	0
NA	0
NA	0
NA	0
NA	0
Gm10674	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
NA	0
Gm1153	0
Gm7385	0
Adam29	0
Glra3	0
Hand2	0
NA	0
Gm19269	0
Galntl6	0
Gm15881	0
BC030500	0
Gm10283	0
4930512H18Rik	0
Anxa10	0
Sgo2b	0
Mir710	0
Trim60	0
Trim61	0
Smim31	0
Gm15354	0
Tktl2	0
Npy5r	0
NA	0
NA	0
Gm7697	0
NA	0
Gm38427	0
Gdf1	0
Cers1	0
Mir1969	0
Gm10654	0
1700026F02Rik	0
Gm3643	0
Olfr372	0
Olfr373	0
Olfr374	0
Mir28b	0
Isx	0
Iqcm	0
NA	0
1700092C02Rik	0
Ttc29	0
Pou4f2	0
Gypa	0
4930505O20Rik	0
Gm20310	0
Mgat4d	0
Olfr370	0
NA	0
Mir1199	0
Mir181d	0
Mir181c	0
Mir3074-2	0
NA	0
Olfr371	0
Gm10637	0
Gm19872	0
Gm2694	0
NA	0
NA	0
Gm3134	0
4831440D22Rik	0
Ces1b	0
Ces1c	0
Ces1e	0
Ces1f	0
Ces1g	0
Ces1h	0
4930488L21Rik	0
NA	0
NA	0
Mir138-2	0
Prss54	0
NA	0
A330008L17Rik	0
NA	0
4933400L20Rik	0
NA	0
Ces2a	0
4932416K20Rik	0
Ces2d-ps	0
Ces2h	0
Ces3a	0
Ces3b	0
Ces4a	0
Mir328	0
Mir1966	0
NA	0
A930006D01Rik	0
NA	0
Mir3108	0
D030068K23Rik	0
Tat	0
Gm21283	0
Mir3473d	0
Clec18a	0
NA	0
Gm10280	0
Gm20381	0
Clec3a	0
Dynlrb2	0
4930563M20Rik	0
Pkd1l2	0
Adad2	0
Fam92b	0
NA	0
C230057M02Rik	0
A530010L16Rik	0
n-R5s100	0
n-R5s103	0
n-R5s104	0
n-R5s108	0
n-R5s110	0
n-R5s111	0
n-R5s113	0
Gm25018	0
n-R5s117	0
n-R5s121	0
n-R5s122	0
n-R5s123	0
n-R5s124	0
n-R5s128	0
Gm26391	0
n-R5s133	0
n-R5s134	0
Rn5s	0
n-R5s136	0
n-R5s138	0
n-R5s139	0
Gm22109	0
n-R5s141	0
n-R5s142	0
n-R5s143	0
n-R5s144	0
Gm25212	0
n-R5s146	0
Gm22291	0
Gm23284	0
n-R5s149	0
NA	0
Mir1967	0
1810008B01Rik	0
Mir1903	0
Ccdc7a	0
Mir101c	0
Mmp1b	0
Mmp1a	0
1700128F08Rik	0
Mir1899	0
Gm16833	0
4930568E12Rik	0
4930540M03Rik	0
Mtnr1b	0
Ubtfl1	0
Mbd3l1	0
Muc16	0
Olfr24	0
Olfr828	0
Olfr829	0
Olfr830	0
Olfr832	0
Olfr834	0
Olfr835	0
Olfr836	0
Olfr837	0
Olfr843	0
Olfr845	0
Olfr846	0
Olfr847	0
Olfr849	0
Olfr850	0
Olfr851	0
Olfr853	0
Olfr854	0
Olfr855	0
Olfr857	0
Olfr58	0
Olfr859	0
Olfr860	0
Olfr862	0
Olfr77	0
Olfr866	0
Olfr867	0
Olfr868	0
Olfr869	0
Olfr870	0
Olfr871	0
Olfr872	0
Olfr39	0
Olfr873	0
Rdh8	0
Mir1946b	0
NA	0
Npsr1	0
Dpy19l2	0
Cypt4	0
Tbx20	0
B3gat1	0
Gm1110	0
Spata19	0
Tmem45b	0
NA	0
7630403G23Rik	0
Pate3	0
Pate1	0
Pate10	0
Pate7	0
Pate6	0
Pate5	0
Gm3428	0
Gm5916	0
Gm3434	0
Pate12	0
Pate11	0
Pate9	0
Pate8	0
Panx3	0
Olfr160	0
Olfr151	0
Olfr874	0
Olfr875	0
Olfr876	0
Olfr877	0
Olfr145	0
Olfr878	0
Olfr881	0
Olfr883	0
Olfr884	0
Olfr885	0
Olfr887	0
Olfr888	0
Olfr889	0
Olfr890	0
Olfr891	0
Olfr893	0
Olfr894	0
Olfr143	0
Olfr895	0
Olfr25	0
Olfr898	0
Olfr250	0
Olfr251	0
Olfr147	0
Olfr901	0
Olfr902	0
Olfr904	0
Olfr905	0
Olfr906	0
Olfr907	0
Olfr908	0
Olfr911-ps1	0
Olfr910	0
Olfr912	0
Olfr913	0
Olfr914	0
Olfr915	0
Olfr916	0
Olfr917	0
Olfr918	0
Olfr919	0
Olfr922	0
Olfr923	0
Olfr924	0
Olfr26	0
Olfr926	0
Olfr930	0
Olfr933	0
Olfr934	0
Olfr935	0
Olfr146	0
Olfr936	0
Olfr937	0
Olfr938	0
Olfr27	0
Olfr943	0
Olfr944	0
Olfr1537	0
Olfr945	0
Olfr947-ps1	0
Olfr948	0
Olfr951	0
Olfr952	0
Olfr954	0
Olfr955	0
Olfr44	0
Olfr957	0
Olfr958	0
Olfr959	0
Olfr148	0
Olfr960	0
Olfr961	0
Olfr963	0
Olfr149	0
Olfr965	0
Olfr150	0
Olfr967	0
Olfr968	0
Olfr969	0
Olfr970	0
Olfr971	0
Olfr972	0
Olfr229	0
Olfr974	0
Olfr975	0
Olfr976	0
Olfr978	0
Olfr979	0
Olfr980	0
Olfr981	0
Olfr982	0
Olfr983	0
Olfr984	0
Olfr985	0
Tmem225	0
Olfr986	0
Gm17540	0
Mir100	0
Mirlet7a-2	0
NA	0
Gm3898	0
C1qtnf5	0
Mfrp	0
Foxr1	0
Gm10684	0
NA	0
4833428L15Rik	0
NA	0
Apoc3	0
NA	0
Apoa4	0
Gm4791	0
Gm8884	0
Htr3b	0
Gm4894	0
Drd2	0
Bco2	0
Tex12	0
Mir34b	0
4933407I05Rik	0
NA	0
AI593442	0
Gm1715	0
4930510E17Rik	0
Sln	0
NA	0
Cyp19a1	0
Gldnos	0
NA	0
Chrna3	0
4930563M21Rik	0
1700041C23Rik	0
NA	0
Cyp1a2	0
Gm16130	0
1700072B07Rik	0
4930461G14Rik	0
Tmem202	0
NA	0
Gm7616	0
Gm5122	0
4933433G08Rik	0
I730028E13Rik	0
A730043L09Rik	0
Spesp1	0
NA	0
Iqch	0
1700055C04Rik	0
Lctl	0
Rnu5g	0
Gm10144	0
Mir190a	0
C2cd4b	0
4930502A04Rik	0
Gm19304	0
Foxb1	0
B230323A14Rik	0
Gcnt3	0
NA	0
BC065403	0
NA	0
Gm16551	0
Gm19541	0
Gcm1	0
Gm10639	0
Omt2a	0
Omt2b	0
Gsta2	0
NA	0
Impg1	0
Htr1b	0
D430036J16Rik	0
Gm2109	0
4930554C24Rik	0
Ripply2	0
Gm8282	0
Ankrd34c	0
Mir184	0
4930524O08Rik	0
Zic4	0
Plscr5	0
1700057G04Rik	0
4933400C23Rik	0
1700034K08Rik	0
NA	0
Rbp2	0
E330023G01Rik	0
Prr23a1	0
Prr23a2	0
Prr23a3	0
7420426K07Rik	0
Faiml	0
A4gnt	0
Cldn18	0
Sox14	0
4930519F24Rik	0
9630041A04Rik	0
Gm5627	0
NA	0
5830418P13Rik	0
Bfsp2	0
NA	0
4932413F04Rik	0
Gm19654	0
Mir2136	0
Cpne4	0
Nudt16l2	0
NA	0
Mir135a-1	0
Iqcf5	0
Iqcf3	0
Iqcf4	0
Iqcf6	0
Actl11	0
BC048562	0
NA	0
Fbxw13	0
Fbxw20	0
Fbxw14	0
Fbxw28	0
Fbxw22	0
Fbxw16	0
Fbxw19	0
Fbxw23	0
Fbxw24	0
Fbxw18	0
Fbxw27	0
NA	0
Prss44	0
Prss43	0
Prss46	0
Fam240a	0
Tdgf1	0
1700061E17Rik	0
NA	0
Mir128-2	0
Gm20326	0
2900079G21Rik	0
NA	0
AU023762	0
4921528I07Rik	0
Bcl2a1c	0
Ccr4	0
Stmn1-rs1	0
4930428G15Rik	0
4933432G23Rik	0
Slc22a14	0
Ccr8	0
Mobp	0
NA	0
1700020M21Rik	0
9530059O14Rik	0
Slc6a20a	0
Ccr1l1	0
Ccr3	0
Ccr2	0
Nlrp4g	0
LOC673652	0
LOC100042019	0
LOC100861749	0
LOC100861738	0
Pisd-ps3	0
Btbd35f23	0
Btbd35f24	0
Btbd35f11	0
Btbd35f18	0
Btbd35f10	0
Spin2-ps1	0
Btbd35f16	0
Btbd35f3	0
Btbd35f28	0
Btbd35f20	0
Btbd35f17	0
Gm5925	0
Btbd35f4	0
Btbd35f27	0
Gm14367	0
Mycs	0
Btbd35f7	0
AU022751	0
5430428K19Rik	0
Mir500	0
Mir501	0
Mir362	0
Mir188	0
Mir532	0
Cacna1f	0
Mir1198	0
Gata1	0
Glod5	0
NA	0
Ssxb1	0
Gm14459	0
Ssxb3	0
Ssxb7	0
Fthl17b	0
Fthl17c	0
Fthl17d	0
Fthl17e	0
Fthl17-ps1	0
Fthl17f	0
4930402K13Rik	0
H2al1k	0
NA	0
H2al1o	0
H2ap	0
H2al3	0
Otc	0
NA	0
H2al1a	0
H2al1b	0
H2al1c	0
H2al1d	0
H2al1e	0
H2al1f	0
H2al1g	0
H2al1h	0
H2al1i	0
H2al1j	0
Gm14635	0
H2al1n	0
Ppp1r2-ps9	0
Cypt1	0
Dusp21	0
Tex13c3	0
Ssxa1	0
Ppp1r2-ps7	0
Gm5934	0
Gm4297	0
Gm5935	0
Gm2759	0
Gm5169	0
Gm1993	0
Gm2003	0
NA	0
Gm5168	0
Gm2012	0
Gm2030	0
Slx	0
Gm14525	0
Gm6121	0
Gm7365	0
Gm7375	0
Gm10230	0
Gm2092	0
Gm2101	0
Gm7386	0
Gm10058	0
Gm7391	0
Gm4836	0
Gm10147	0
Gm2165	0
Gm7408	0
Gm10096	0
Gm7415	0
NA	0
Gm3657	0
Gm3669	0
Gm10488	0
Gm3681	0
Gm14632	0
Gm14974	0
Gm7438	0
Gm10487	0
Btbd35f29	0
Spin2f	0
Btbd35f26	0
Btbd35f19	0
Spin2e	0
Btbd35f25	0
Gm21637	0
Btbd35f22	0
Btbd35f2	0
Btbd35f1	0
Btbd35f21	0
Btbd35f30	0
Btbd35f5	0
Gm2837	0
Btbd35f12	0
Btbd35f15	0
Btbd35f14	0
Btbd35f6	0
Btbd35f9	0
Btbd35f8	0
Gm2288	0
Gm14552	0
Gm10486	0
Gm2318	0
Gm14819	0
Gm6268	0
Rhox1	0
Rhox3a	0
Rhox3a2	0
Rhox4a2	0
Rhox2b	0
Rhox4b	0
Rhox2c	0
Rhox3c	0
Rhox4c	0
Rhox3d-ps	0
Rhox4d	0
Rhox2e	0
Rhox3e	0
Rhox4e	0
Rhox2f	0
Rhox3f	0
Rhox3g	0
Rhox2g	0
Rhox4g	0
Rhox3h	0
Rhox2h	0
Rhox2-ps	0
Rhox5	0
Rhox6	0
Rhox7a	0
Rhox8	0
Rhox9	0
Btg1b	0
Btg1c	0
Rhox10	0
Rhox11	0
Rhox12	0
Rhox13	0
Mir3110	0
Atp1b4	0
Cypt15	0
Cypt14	0
Tex13d	0
Sh2d1a	0
NA	0
Prr32	0
4930515L19Rik	0
Actrt1	0
Gm5636	0
Rab33a	0
Olfr1320	0
Olfr1321	0
Olfr1322	0
Olfr1323	0
Olfr1324	0
Usp26	0
1700080O16Rik	0
NA	0
Mir717	0
A630012P03Rik	0
Mir363	0
Mir92-2	0
Mir19b-2	0
Mir20b	0
Mir18b	0
Mir106a	0
Kis2	0
Ccdc160	0
NA	0
Mir450b	0
Mir450-1	0
Mir450-2	0
Mir542	0
Mir351	0
Mir503	0
Mir322	0
Etd	0
4933416I08Rik	0
4930502E18Rik	0
1700013H16Rik	0
Zfp36l3	0
Gm14598	0
Gm14596	0
Gm14594	0
Gm16405	0
Gm16430	0
Gm14595	0
Gm14590	0
Gm7950	0
Gm7958	0
Slxl1	0
Gm6660	0
Gm14625	0
Gm16404	0
Gm6664	0
Gm14623	0
3830403N18Rik	0
Gm773	0
1600025M17Rik	0
Mir5116	0
Adgrg4	0
Brs3	0
Vgll1	0
Gm14718	0
Snord61	0
Gm364	0
Zic3	0
4930550L24Rik	0
NA	0
Mir504	0
Mir505	0
Gm7073	0
Cdr1os	0
Cdr1	0
C030023E24Rik	0
Gm4988	0
Ldoc1	0
4931400O07Rik	0
Tslrn1	0
Gm6760	0
Ctag2	0
4930447F04Rik	0
Mir743	0
Mir743b	0
Mir742	0
Mir883a	0
Mir883b	0
Mir471	0
Mir741	0
Mir463	0
Mir880	0
Mir878	0
Mir881	0
Mir871	0
Mir470	0
Mir465c-1	0
Mir465b-1	0
Mir465c-2	0
Mir465b-2	0
Mir465	0
Gm1140	0
Gm14692	0
4933436I01Rik	0
Mir201	0
Mir547	0
Mir509	0
Fmr1nb	0
Gm6812	0
1700111N16Rik	0
1700020N15Rik	0
4930567H17Rik	0
Gm16441	0
Gm14725	0
Fate1	0
Magea4	0
Mir224	0
Mir452	0
Magea10	0
Mir767	0
Mir105	0
Gabrq	0
Mir2137	0
Pnma3	0
Spin2d	0
NA	0
NA	0
Mir5132	0
Mir718	0
Tex28	0
Ctag2l1	0
Olfr1325	0
Spin2-ps2	0
Ctag2l2	0
Spin2-ps3	0
Spin2-ps4	0
Gm15363	0
Cldn34b3	0
Cldn34b4	0
Cldn34d	0
Cldn34-ps	0
Pbsn	0
Gm14744	0
5430402E10Rik	0
Obp1a	0
Gm5938	0
Obp1b	0
Gm14743	0
4930480E11Rik	0
Fam47c	0
Mageb16	0
4930595M18Rik	0
Tsga8	0
Gm14762	0
Samt3	0
Nr0b1	0
Mageb4	0
Gm41	0
Ppp4r3c-ps	0
Dcaf8l	0
4932429P05Rik	0
4930415L06Rik	0
Gm44	0
Gm5072	0
Gm8914	0
1700084M14Rik	0
Mageb17-ps	0
Gm14781	0
Mageb5	0
Gm5071	0
Mageb18	0
NA	0
Gm5941	0
1700003E24Rik	0
BC061195	0
AU015836	0
Gm6987	0
Fam90a1b	0
Gm14827	0
Asb12	0
1700010D01Rik	0
F630028O10Rik	0
Mir223	0
Gm9059	0
Pgr15l	0
Gm14812	0
NA	0
Mir676	0
Awat1	0
Gm19763	0
Gm14858	0
Gm9112	0
Dmrtc1b	0
Gm14839	0
Gm9119	0
Gm5166	0
Dmrtc1c1	0
Dmrtc1c2	0
1700031F05Rik	0
1700011M02Rik	0
1700018G05Rik	0
Pabpc1l2b-ps	0
Gm9050	0
4930519F16Rik	0
Cdx4	0
Mir374b	0
Mir374c	0
Zcchc13	0
Mir672	0
1700121L16Rik	0
E530001F21Rik	0
Mir384	0
5330434G04Rik	0
Mir325	0
Cypt2	0
Fnd3c2	0
Gm5127	0
4933401B06Rik	0
Tbx22	0
Tent5d	0
Gm732	0
Gm7134	0
Pou3f4	0
Cylc1	0
L1Md-Gf21	0
4933403O08Rik	0
2010106E10Rik	0
Mir361	0
Gm5942	0
Ube2dnl1	0
Ube2dnl2	0
Cpxcr1	0
H2afb2	0
H2afb1	0
Tgif2lx2	0
Tgif2lx1	0
Pabpc5	0
Pcdh11x	0
H2afb3	0
Srsx	0
Gm2411	0
Gm5945	0
Vmn2r121	0
NA	0
Gm17584	0
Rps12-ps12	0
Gm17469	0
Rps12-ps18	0
NA	0
Gm29349	0
NA	0
Gm21571	0
Gm21616	0
NA	0
Rps12-ps13	0
Gm17693	0
Rps12-ps14	0
Gm17522	0
Rps12-ps16	0
Gm17267	0
4932411N23Rik	0
Gm382	0
4921511C20Rik	0
Cldn34c4	0
Gm4916	0
4930558G05Rik	0
Nox1	0
Arl13a	0
NA	0
Gm15023	0
Pramel	0
Pramel3	0
Gm5128	0
Gm7903	0
AV320801	0
Prame	0
Tcp11x2	0
Tmsb15a	0
Mir1970	0
Nxf3	0
5730412P04Rik	0
Tceal7	0
Kir3dl2	0
Kir3dl1	0
Gm15026	0
H2bfm	0
Tmsb15l	0
Il1rapl2	0
NA	0
Tex13a	0
Serpina7	0
4930513O06Rik	0
4933428M09Rik	0
Platr21	0
Trap1a	0
Mir3475	0
Eif2c5	0
Vsig1	0
Gm15032	0
A730046J19Rik	0
Mir680-2	0
Trpc5	0
Trpc5os	0
Mageb16-ps1	0
Rtl4	0
Htr2c	0
Snora35	0
Mir764	0
Mir1912	0
Mir1264	0
Mir1298	0
Mir448	0
Gm15080	0
Gm15107	0
Gm15109	0
Gm15114	0
Gm15127	0
Luzp4	0
Ott	0
Gm15093	0
Gm15085	0
Gm10439	0
Gm15097	0
Gm15091	0
Gm20153	0
Gm20179	0
Mirlet7f-2	0
Gm15266	0
Cldn34a	0
Gpr143	0
Gm5396	0
Foxr2	0
Cypt3	0
Samt1	0
Samt1b	0
Samt1c	0
Gm15143	0
Gm5947	0
Samt1d	0
Gm5645	0
Gm16445	0
Samt2b	0
Gm5646	0
Samt4	0
Samt2	0
Gm15142	0
Magea6	0
Magea3	0
Magea8	0
Magea2	0
Magea5	0
Magea1	0
Cldn34b2	0
4930503H13Rik	0
Mir3473a	0
S100g	0
Grpr	0
Asb9	0
Glra2	0
Gm8817	0
Gm6744	0
Vamp7	0
Spry3	0
Tmlhe	0
LOC100862337	0
Zf12	0
NA	0
NA	0
NA	0
Zfy1	0
Uba1y	0
Kdm5d	0
Eif2s3y	0
Tspy-ps	0
Usp9y	0
Zfy2	0
H2al2c	0
Sry	0
H2al2b	0
Gm4064	0
Rbmy	0
Gm10256	0
Gm10352	0
Gm21677	0
Gm21133	0
Gm21693	0
Gm21704	0
Gm21708	0
Gm3376	0
Gm21064	0
NA	0
Gm20914	0
Gm20873	0
NA	0
Gm21244	0
Gm20826	0
Gm20825	0
NA	0
Gm20815	0
Gm21292	0
Gm20821	0
Gm21301	0
Gm21310	0
NA	0
Gm20737	0
Gm20777	0
Gm20828	0
NA	0
Gm21379	0
NA	0
Gm20807	0
Gm21425	0
Gm21440	0
Gm21454	0
Gm20773	0
Gm20836	0
Gm20928	0
Gm20822	0
NA	0
Gm20877	0
Rbm31y	0
NA	0
Gm20833	0
Gm20772	0
Srsy	0
Gm20831	0
Ssty1	0
Gm20851	0
Gm21660	0
Gm21678	0
Gm20910	0
Gm20909	0
Gm20865	0
Gm21065	0
Gm21366	0
Gm21469	0
Gm21661	0
NA	0
Gm20926	0
NA	0
Gm20809	0
NA	0
Gm21412	0
Gm20857	0
Gm21427	0
Gm20858	0
Gm21443	0
Gm20895	0
NA	0
NA	0
Gm21476	0
NA	0
NA	0
Gm20891	0
Gm20893	0
NA	0
NA	0
Gm20810	0
Gm20811	0
NA	0
NA	0
Gm21529	0
Gm21539	0
Gm21562	0
Gm21572	0
NA	0
Gm21588	0
Gm21599	0
Gm20838	0
Gm21626	0
Gm21633	0
Gm21647	0
Gm21184	0
Gm21201	0
Gm20853	0
NA	0
NA	0
Gm20798	0
Gm20896	0
Gm20898	0
NA	0
NA	0
